chargeDeviceID,reference,name,Latitude,Longitude,subBuildingName,buildingName,buildingNumber,thoroughfare,street,doubleDependantLocality,dependantLocality,town,county,postcode,countryCode,uprn,deviceDescription,locationShortDescription,locationLongDescription,deviceManufacturer,deviceModel,deviceOwnerName,deviceOwnerWebsite,deviceOwnerTelephoneNo,deviceOwnerContactName,deviceControllerName,deviceControllerWebsite,deviceControllerTelephoneNo,deviceControllerContactName,deviceNetworks,chargeDeviceStatus,publishStatus,deviceValidated,dateCreated,dateUpdated,moderated,lastUpdated,lastUpdatedBy,attribution,dateDeleted,paymentRequired,paymentRequiredDetails,subscriptionRequired,subscriptionRequiredDetails,parkingFeesFlag,parkingFeesDetails,parkingFeesUrl,accessRestrictionFlag,accessRestrictionDetails,physicalRestrictionFlag,physicalRestrictionText,onStreetFlag,locationType,bearing,access24Hours,accessMondayFrom,accessMondayTo,accessTuesdayFrom,accessTuesdayTo,accessWednesdayFrom,accessWednesdayTo,accessThursdayFrom,accessThursdayTo,accessFridayFrom,accessFridayTo,accessSaturdayFrom,accessSaturdayTo,accessSundayFrom,accessSundayTo,connector1ID,connector1Type,connector1RatedOutputKW,connector1OutputCurrent,connector1RatedVoltage,connector1ChargeMethod,connector1ChargeMode,connector1TetheredCable,connector1Status,connector1Description,connector1Validated,connector2ID,connector2Type,connector2RatedOutputKW,connector2OutputCurrent,connector2RatedVoltage,connector2ChargeMethod,connector2ChargeMode,connector2TetheredCable,connector2Status,connector2Description,connector2Validated,connector3ID,connector3Type,connector3RatedOutputKW,connector3OutputCurrent,connector3RatedVoltage,connector3ChargeMethod,connector3ChargeMode,connector3TetheredCable,connector3Status,connector3Description,connector3Validated,connector4ID,connector4Type,connector4RatedOutputKW,connector4OutputCurrent,connector4RatedVoltage,connector4ChargeMethod,connector4ChargeMode,connector4TetheredCable,connector4Status,connector4Description,connector4Validated,connector5ID,connector5Type,connector5RatedOutputKW,connector5OutputCurrent,connector5RatedVoltage,connector5ChargeMethod,connector5ChargeMode,connector5TetheredCable,connector5Status,connector5Description,connector5Validated,connector6ID,connector6Type,connector6RatedOutputKW,connector6OutputCurrent,connector6RatedVoltage,connector6ChargeMethod,connector6ChargeMode,connector6TetheredCable,connector6Status,connector6Description,connector6Validated,connector7ID,connector7Type,connector7RatedOutputKW,connector7OutputCurrent,connector7RatedVoltage,connector7ChargeMethod,connector7ChargeMode,connector7TetheredCable,connector7Status,connector7Description,connector7Validated,connector8ID,connector8Type,connector8RatedOutputKW,connector8OutputCurrent,connector8RatedVoltage,connector8ChargeMethod,connector8ChargeMode,connector8TetheredCable,connector8Status,connector8Description,connector8Validated,total_connectors
0109e4e4477217a485e6b95ec6d6603c,CM42578,West End Car Park,51.454872,-2.60606,,,,,Berkeley Place,,,Bristol,NA,BS8 1JX,gb,,,,,,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,BP Pulse,https://www.bpchargemaster.com,01582 400331,,Charge Your Car,In service,Published,0,14/05/2020 10:06,14/05/2020 10:06,N,,,Charge Your Car,n/a,0,,1,,0,,,0,This is a CYC operated charge point that does not provide live availability.,0,,,Retail car park,,1,,,,,,,,,,,,,,,145532,Type 2 Mennekes (IEC62196),7,32,230,Single Phase AC,3,0,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3111e81e07cbaa995b104cf34e1d2f78,CM43124,Trenchard Street,51.45557,-2.59984,,,,,West End,,,Bristol,NA,BS1 5AN,gb,,,,,,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,BP Pulse,https://www.bpchargemaster.com,01582 400331,,Charge Your Car,In service,Published,0,14/05/2020 10:08,14/05/2020 10:08,N,,,Charge Your Car,n/a,0,,1,,0,,,0,. This is a CYC operated charge point that does not provide live availability.,0,,,Retail car park,,1,,,,,,,,,,,,,,,145782,Type 2 Mennekes (IEC62196),7,32,230,Single Phase AC,3,0,In service,,0,145783,Type 2 Mennekes (IEC62196),22,32,400,Three Phase AC,3,0,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
d97f2010657aba8b865b445a35ae1468,CM43125,Trenchard Street,51.455669,-2.59984,,,,,West End,,,Bristol,NA,BS1 5AN,gb,,,,,,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,BP Pulse,https://www.bpchargemaster.com,01582 400331,,Charge Your Car,In service,Published,0,14/05/2020 10:08,14/05/2020 10:08,N,,,Charge Your Car,n/a,0,,1,,0,,,0,. This is a CYC operated charge point that does not provide live availability.,0,,,Public car park,,1,,,,,,,,,,,,,,,145784,Type 2 Mennekes (IEC62196),7,32,230,Single Phase AC,3,0,In service,,0,145785,Type 2 Mennekes (IEC62196),22,32,400,Three Phase AC,3,0,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
dfc895269f44b9f0cf17eee59f364531,CM43128,Long Ashton Park and Ride,51.435692,-2.63597,,,,,A370,,,Bristol,NA,BS3 2HB,gb,,,,,,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,BP Pulse,https://www.bpchargemaster.com,01582 400331,,Charge Your Car,In service,Published,0,14/05/2020 10:08,12/07/2023 13:54,Y,12/07/2023 14:54,NCR Admin,Charge Your Car,n/a,0,,1,,0,,,0,. This is a CYC operated charge point that does not provide live availability.,0,,,Park & Ride site,,1,,,,,,,,,,,,,,,145786,Type 2 Mennekes (IEC62196),7,32,230,Single Phase AC,3,0,In service,,0,145787,Type 2 Mennekes (IEC62196),22,32,400,Three Phase AC,3,0,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
ca8d21df569a9d8e405d3c8cec5a00a0,CM43129,Long Ashton Park and Ride,51.435791,-2.63597,,,,,A370,,,Bristol,NA,BS3 2HB,gb,,,,,,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,BP Pulse,https://www.bpchargemaster.com,01582 400331,,Charge Your Car,In service,Published,0,14/05/2020 10:08,12/07/2023 14:04,Y,12/07/2023 15:04,NCR Admin,Charge Your Car,n/a,0,,1,,0,,,0,. This is a CYC operated charge point that does not provide live availability.,0,,,Park & Ride site,,1,,,,,,,,,,,,,,,145788,Type 2 Mennekes (IEC62196),7,32,230,Single Phase AC,3,0,In service,,0,145789,Type 2 Mennekes (IEC62196),22,32,400,Three Phase AC,3,0,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
50311a81ea533e1ef7c497e042778e6b,CM43207,College Street,51.452301,-2.60368,,,,,College Street,,,Bristol,NA,BS1 5UU,gb,,,,,,,Charge Your Car,http://www.chargeyourcar.org.uk,01912 650500,,BP Pulse,https://www.bpchargemaster.com,01582 400331,,Charge Your Car,In service,Published,0,14/05/2020 10:08,14/05/2020 10:08,N,,,Charge Your Car,n/a,0,,1,,0,,,0,This is a CYC operated charge point that does not provide live availability.,0,,,Retail car park,,1,,,,,,,,,,,,,,,145834,Type 2 Mennekes (IEC62196),7,32,230,Single Phase AC,3,0,In service,,0,145835,Type 2 Mennekes (IEC62196),22,32,400,Three Phase AC,3,0,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
50dd7100bcbd98c41b1179143a2325a4,PP-12614,Nissan Wessex Bristol,51.464275,-2.587624,,,,Frome Valley Walkway,,,,Bristol,City of Bristol,BS5 0TT,gb,,,Nissan Wessex Bristol,"Nissan Wessex Bristol, Pennywell Road, Bristol",,,POD Point,http://pod-point.com,020 7247 4114,,POD Point,http://pod-point.com,020 7247 4114,,POD Point,In service,Published,0,18/06/2012 13:48,03/11/2015 14:22,Y,03/11/2015 14:22,NCR Admin,POD Point,n/a,1,,1,,0,,,0,,0,,1,Other,,,,,,,,,,,,,,,,,6610,3-pin Type G (BS1363),3,13,230,Single Phase AC,1,0,In service,,0,6611,3-pin Type G (BS1363),3,13,230,Single Phase AC,1,0,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
df952959a69bbc4cf649113a7cc59cd6,PP-5112218,Motability Bristol,51.501557,-2.543303,,,,,"Bristol Park House, 610 Bristol Business Park, Coldharbour Lane, Bristol",,,Bristol,City of Bristol,BS16 1EJ,gb,,,Motability Bristol,This chargepoint has restricted access,,,POD Point,http://pod-point.com,020 7247 4114,,POD Point,http://pod-point.com,020 7247 4114,,POD Point,In service,Published,0,24/09/2013 05:09,11/01/2016 11:40,N,,,POD Point,n/a,1,,1,,0,,,0,,0,,1,Other,,,,,,,,,,,,,,,,,122688,Type 2 Mennekes (IEC62196),7,32,230,Single Phase AC,3,0,In service,,0,122689,Type 2 Mennekes (IEC62196),7,32,230,Single Phase AC,3,0,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
7b5fb650c7bca123d83dd9cf7f7f9bca,PP-5112282,Wessex Garages Bristol,51.463846,-2.576274,,,,,"Pennywell Road, Bristol",,,Bristol,City of Bristol,BS5 0TT,gb,,,This chargepoint is at the Nissan dealership in Wessex Garage,This charge point is available for customers visiting the Nissan dealership in Wessex Garage,,,POD Point,http://pod-point.com,020 7247 4114,,POD Point,http://pod-point.com,020 7247 4114,,POD Point,In service,Published,0,24/09/2013 05:09,11/01/2016 11:40,N,,,POD Point,n/a,1,,1,,0,,,0,,0,,1,Other,,,,,,,,,,,,,,,,,122778,Type 2 Mennekes (IEC62196),7,32,230,Single Phase AC,3,0,In service,,0,122779,Type 2 Mennekes (IEC62196),7,32,230,Single Phase AC,3,0,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
0337b072bf67d2d155103851a4f90466,PG-80067,Nissan Wessex Bristol,51.463836,-2.5759,,,,,Pennywell Road,,,Bristol,County of Bristol,BS5 0TT,gb,,,,,,,Nissan,http://www.nissan.co.uk,01923 899 344,,POD Point,http://pod-point.com,020 7247 4114,,POD Point,In service,Published,0,04/05/2021 11:01,04/05/2021 11:01,N,,,POD Point,n/a,0,,0,,0,,,0,,0,,,Dealership forecourt,,1,,,,,,,,,,,,,,,157388,Type 2 Mennekes (IEC62196),7,32,230,Single Phase AC,3,0,In service,,0,157389,Type 2 Mennekes (IEC62196),7,32,230,Single Phase AC,3,0,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
ea803569700d67f1f57f5f52ea029b3c,PG-80583,Fox and Hounds Car Park Keynsham,51.413753,-2.494591,,,,,Fox and Hounds Car Park Keynsham,,,Keynsham,Somerset,BS31 1HH,gb,,,,,,,*No Owner,http://www.national-charge-point-registry.uk/,3007770001,,POD Point,http://pod-point.com,020 7247 4114,,POD Point,In service,Published,0,04/05/2021 11:01,04/05/2021 11:01,N,,,POD Point,n/a,0,,0,,0,,,0,,0,,,Public car park,,1,,,,,,,,,,,,,,,157555,Type 2 Mennekes (IEC62196),7,32,230,Single Phase AC,3,0,In service,,0,157556,Type 2 Mennekes (IEC62196),7,32,230,Single Phase AC,3,0,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
17dfabed4d4e2bd1a939b5b36ec9936f,PG-80798,Sainsbury's East Filton,51.507808,-2.553708,,,,,Fox Den Road,,,Bristol,Gloucestershire,BS34 8SS,gb,,,,,,,*No Owner,http://www.national-charge-point-registry.uk/,3007770001,,POD Point,http://pod-point.com,020 7247 4114,,POD Point,In service,Published,0,04/05/2021 11:01,04/05/2021 11:01,N,,,POD Point,n/a,0,,0,,0,,,0,,0,,,Public car park,,1,,,,,,,,,,,,,,,157797,Type 2 Mennekes (IEC62196),22,32,400,Three Phase AC,3,0,In service,,0,157798,Type 2 Mennekes (IEC62196),22,32,400,Three Phase AC,3,0,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
2bc56faebc8f79cc2d39018ed2198299,PG-81245,Cabot Circus Centre (Ground Floor - Zone A),51.459438,-2.581496,,,,,Newfoundland Street,,,Bristol,County of Bristol,BS2 9AB,gb,,,,,,,Carmarthenshire County Council,https://www.carmarthenshire.gov.wales/home/council-services/,1267234567,,POD Point,http://pod-point.com,020 7247 4114,,POD Point,In service,Published,0,04/05/2021 11:19,04/05/2021 11:19,N,,,POD Point,n/a,0,,0,,0,,,0,,0,,,Leisure centre,,1,,,,,,,,,,,,,,,158090,Type 2 Mennekes (IEC62196),7,32,230,Single Phase AC,3,0,In service,,0,158091,Type 2 Mennekes (IEC62196),7,32,230,Single Phase AC,3,0,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
d498549511e1982457c449a498a12eb0,PG-81287,Bristol Street Motors Bristol - Hyundai,51.444934,-2.56027,,,,,St Philips Causeway,,,Bristol,County of Bristol,BS4 3BD,gb,,,,,,,*No Owner,http://www.national-charge-point-registry.uk/,3007770001,,POD Point,http://pod-point.com,020 7247 4114,,POD Point,In service,Published,0,04/05/2021 11:19,04/05/2021 11:19,N,,,POD Point,n/a,0,,0,,0,,,0,,0,,,Dealership forecourt,,1,,,,,,,,,,,,,,,158163,Type 2 Mennekes (IEC62196),7,32,230,Single Phase AC,3,0,In service,,0,158164,Type 2 Mennekes (IEC62196),7,32,230,Single Phase AC,3,0,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
9f71cb7d85f3ff834631d221f9089ff0,t53_hu1_1517_001,Lidl - Halls Road,51.46184,-2.509464,,,,,Halls Road,,,Bristol,Gloucestershire,BS15 8JD,gb,,,,,,,*No Owner,http://www.national-charge-point-registry.uk/,3007770001,,POD Point,http://pod-point.com,020 7247 4114,,POD Point,In service,Published,0,04/05/2021 11:19,04/05/2021 11:19,N,,,POD Point,n/a,0,,0,,0,,,0,,0,,,Retail car park,,1,,,,,,,,,,,,,,,158380,Type 2 Mennekes (IEC62196),43,63,400,Three Phase AC,3,1,In service,,0,158381,JEVS G105 (CHAdeMO) DC,50,125,400,DC,4,1,In service,,0,158382,CCS Type 2 Combo (IEC62196),50,125,400,DC,4,1,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
2de61109e663f192a2044e8448f48717,PG-81828,Cabot Circus Centre (Ground Floor - Zone A),51.459366,-2.581576,,,,,Newfoundland Street,,,Bristol,County of Bristol,BS2 9AB,gb,,,,,,,*No Owner,http://www.national-charge-point-registry.uk/,3007770001,,POD Point,http://pod-point.com,020 7247 4114,,POD Point,In service,Published,0,04/05/2021 11:45,04/05/2021 11:45,N,,,POD Point,n/a,0,,0,,0,,,0,,0,,,Leisure centre,,1,,,,,,,,,,,,,,,158528,Type 2 Mennekes (IEC62196),7,32,230,Single Phase AC,3,0,In service,,0,158529,Type 2 Mennekes (IEC62196),7,32,230,Single Phase AC,3,0,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
b1d9863ed0b5f9f6e757178e11220a75,PG-81837,Cabot Circus Centre (Ground Floor - Zone A),51.459403,-2.581535,,,,,Newfoundland Street,,,Bristol,County of Bristol,BS2 9AB,gb,,,,,,,*No Owner,http://www.national-charge-point-registry.uk/,3007770001,,POD Point,http://pod-point.com,020 7247 4114,,POD Point,In service,Published,0,04/05/2021 11:45,04/05/2021 11:45,N,,,POD Point,n/a,0,,0,,0,,,0,,0,,,Leisure centre,,1,,,,,,,,,,,,,,,158532,Type 2 Mennekes (IEC62196),7,32,230,Single Phase AC,3,0,In service,,0,158533,Type 2 Mennekes (IEC62196),7,32,230,Single Phase AC,3,0,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
f1da252df1a892e5183e5f6be405f68c,PG-81838,Cabot Circus Centre (Ground Floor - Zone A),51.459511,-2.581425,,,,,Newfoundland Street,,,Bristol,County of Bristol,BS2 9AB,gb,,,,,,,*No Owner,http://www.national-charge-point-registry.uk/,3007770001,,POD Point,http://pod-point.com,020 7247 4114,,POD Point,In service,Published,0,04/05/2021 11:45,04/05/2021 11:45,N,,,POD Point,n/a,0,,0,,0,,,0,,0,,,Leisure centre,,1,,,,,,,,,,,,,,,158534,Type 2 Mennekes (IEC62196),7,32,230,Single Phase AC,3,0,In service,,0,158535,Type 2 Mennekes (IEC62196),7,32,230,Single Phase AC,3,0,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
3258e47e0ee047b7a579e20b5af67ec5,PG-81836,Cabot Circus Centre (Ground Floor - Zone A),51.459549,-2.581388,,,,,Newfoundland Street,,,Bristol,County of Bristol,BS2 9AB,gb,,,,,,,*No Owner,http://www.national-charge-point-registry.uk/,3007770001,,POD Point,http://pod-point.com,020 7247 4114,,POD Point,In service,Published,0,04/05/2021 11:45,04/05/2021 11:45,N,,,POD Point,n/a,0,,0,,0,,,0,,0,,,Leisure centre,,1,,,,,,,,,,,,,,,158539,Type 2 Mennekes (IEC62196),7,32,230,Single Phase AC,3,0,In service,,0,158540,Type 2 Mennekes (IEC62196),7,32,230,Single Phase AC,3,0,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
c41c211006e3f8726322c696c358bf96,PG-81839,Cabot Circus Centre (Ground Floor - Zone A),51.459475,-2.581462,,,,,Newfoundland Street,,,Bristol,County of Bristol,BS2 9AB,gb,,,,,,,*No Owner,http://www.national-charge-point-registry.uk/,3007770001,,POD Point,http://pod-point.com,020 7247 4114,,POD Point,In service,Published,0,04/05/2021 11:45,04/05/2021 11:45,N,,,POD Point,n/a,0,,0,,0,,,0,,0,,,Leisure centre,,1,,,,,,,,,,,,,,,158541,Type 2 Mennekes (IEC62196),7,32,230,Single Phase AC,3,0,In service,,0,158542,Type 2 Mennekes (IEC62196),7,32,230,Single Phase AC,3,0,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
c73f96696c166b9295ec7407f6c79c1b,t53_hu1_4318_014,Lidl - Horfield,51.482711,-2.579004,,,,,Muller Road,,,Bristol,County of Bristol,BS7 9QY,gb,,,,,,,*No Owner,http://www.national-charge-point-registry.uk/,3007770001,,POD Point,http://pod-point.com,020 7247 4114,,POD Point,In service,Published,0,04/05/2021 11:45,04/05/2021 11:45,N,,,POD Point,n/a,0,,0,,0,,,0,,0,,,Retail car park,,1,,,,,,,,,,,,,,,158999,Type 2 Mennekes (IEC62196),43,63,400,Three Phase AC,3,1,In service,,0,159000,JEVS G105 (CHAdeMO) DC,50,125,400,DC,4,1,In service,,0,159001,CCS Type 2 Combo (IEC62196),50,125,400,DC,4,1,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
fc3f7f1f6bb1060fdf29233e8d2fe374,PG-83229,Bristol Airport,51.386874,-2.714604,,,,,Multi-Storey Car Park,,,Bristol,Somerset,BS48 3DY,gb,,,,,,,*No Owner,http://www.national-charge-point-registry.uk/,3007770001,,POD Point,http://pod-point.com,020 7247 4114,,POD Point,In service,Published,0,04/05/2021 11:58,04/05/2021 11:58,N,,,POD Point,n/a,0,,0,,0,,,0,,0,,,Other,,1,,,,,,,,,,,,,,,159281,Type 2 Mennekes (IEC62196),7,32,230,Single Phase AC,3,0,In service,,0,159282,Type 2 Mennekes (IEC62196),7,32,230,Single Phase AC,3,0,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
51de3809ac3f9e03b0fcf3c3098f1e11,PG-83228,Bristol Airport,51.386874,-2.714604,,,,,Multi-Storey Car Park,,,Bristol,Somerset,BS48 3DY,gb,,,,,,,Bristol Airport,http://www.bristolairport.co.uk,0871 334 4450,,POD Point,http://pod-point.com,020 7247 4114,,POD Point,In service,Published,0,04/05/2021 11:58,04/05/2021 11:58,N,,,POD Point,n/a,0,,0,,0,,,0,,0,,,Other,,1,,,,,,,,,,,,,,,159283,Type 2 Mennekes (IEC62196),7,32,230,Single Phase AC,3,0,In service,,0,159284,Type 2 Mennekes (IEC62196),7,32,230,Single Phase AC,3,0,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
92c50cf422ff3aa91114677c489b12f8,PG-83221,Bristol Airport,51.386874,-2.714604,,,,,Multi-Storey Car Park,,,Bristol,Somerset,BS48 3DY,gb,,,,,,,*No Owner,http://www.national-charge-point-registry.uk/,3007770001,,POD Point,http://pod-point.com,020 7247 4114,,POD Point,In service,Published,0,04/05/2021 11:58,04/05/2021 11:58,N,,,POD Point,n/a,0,,0,,0,,,0,,0,,,Other,,1,,,,,,,,,,,,,,,159288,Type 2 Mennekes (IEC62196),7,32,230,Single Phase AC,3,0,In service,,0,159289,Type 2 Mennekes (IEC62196),7,32,230,Single Phase AC,3,0,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
f9084182a25778a8dd2e7124b118e71f,PG-83216,Bristol Airport,51.386874,-2.714604,,,,,Multi-Storey Car Park,,,Bristol,Somerset,BS48 3DY,gb,,,,,,,Bristol Airport,http://www.bristolairport.co.uk,0871 334 4450,,POD Point,http://pod-point.com,020 7247 4114,,POD Point,In service,Published,0,04/05/2021 11:58,04/05/2021 11:58,N,,,POD Point,n/a,0,,0,,0,,,0,,0,,,Other,,1,,,,,,,,,,,,,,,159290,Type 2 Mennekes (IEC62196),7,32,230,Single Phase AC,3,0,In service,,0,159291,Type 2 Mennekes (IEC62196),7,32,230,Single Phase AC,3,0,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
9959ffe4dedb8041d94c104e6e39b1cf,PG-83170,Bristol Airport,51.386874,-2.714604,,,,,Multi-Storey Car Park,,,Bristol,Somerset,BS48 3DY,gb,,,,,,,*No Owner,http://www.national-charge-point-registry.uk/,3007770001,,POD Point,http://pod-point.com,020 7247 4114,,POD Point,In service,Published,0,04/05/2021 11:58,04/05/2021 11:58,N,,,POD Point,n/a,0,,0,,0,,,0,,0,,,Other,,1,,,,,,,,,,,,,,,159333,Type 2 Mennekes (IEC62196),7,32,230,Single Phase AC,3,0,In service,,0,159334,Type 2 Mennekes (IEC62196),7,32,230,Single Phase AC,3,0,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
561b0c9427fda525c4a8a645e4b2170d,PG-83603,Tesco Superstore - Keynsham,51.416674,-2.501015,,,,,Bristol Road,,,Bristol,Somerset,BS31 2BA,gb,,,,,,,*No Owner,http://www.national-charge-point-registry.uk/,3007770001,,POD Point,http://pod-point.com,020 7247 4114,,POD Point,In service,Published,0,04/05/2021 12:35,04/05/2021 12:35,N,,,POD Point,n/a,0,,0,,0,,,0,,0,,,Retail car park,,1,,,,,,,,,,,,,,,159601,Type 2 Mennekes (IEC62196),7,32,230,Single Phase AC,3,0,In service,,0,159602,Type 2 Mennekes (IEC62196),7,32,230,Single Phase AC,3,0,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
e662ffb3c748e8f2c3d77bcda674467d,PG-83655,Tesco Superstore - Nailsea,51.434863,-2.752432,,,,,Stock Way North,,,Bristol,Somerset,BS48 1AQ,gb,,,,,,,*No Owner,http://www.national-charge-point-registry.uk/,3007770001,,POD Point,http://pod-point.com,020 7247 4114,,POD Point,In service,Published,0,04/05/2021 12:36,04/05/2021 12:36,N,,,POD Point,n/a,0,,0,,0,,,0,,0,,,Retail car park,,1,,,,,,,,,,,,,,,159658,Type 2 Mennekes (IEC62196),7,32,230,Single Phase AC,3,0,In service,,0,159659,Type 2 Mennekes (IEC62196),7,32,230,Single Phase AC,3,0,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
ac693c347ef0824c46c9aa1e374c25a0,PG-83657,Bristol Airport - Long Stay Car Park,51.386679,-2.713645,,,,,Long Stay Car Park,,,Bristol,Somerset,BS48 3DY,gb,,,,,,,*No Owner,http://www.national-charge-point-registry.uk/,3007770001,,POD Point,http://pod-point.com,020 7247 4114,,POD Point,In service,Published,0,04/05/2021 12:36,04/05/2021 12:36,N,,,POD Point,n/a,0,,0,,0,,,0,,0,,,Other,,1,,,,,,,,,,,,,,,159660,Type 2 Mennekes (IEC62196),22,32,400,Three Phase AC,3,0,In service,,0,159661,Type 2 Mennekes (IEC62196),22,32,400,Three Phase AC,3,0,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
af7db7f1696fc81e5ce16ab255fb3f66,PG-70090,Tesco Superstore - Keynsham,51.416674,-2.501015,,,,,Bristol Road,,,Bristol,Somerset,BS31 2BA,gb,,,,,,,*No Owner,http://www.national-charge-point-registry.uk/,3007770001,,POD Point,http://pod-point.com,020 7247 4114,,POD Point,In service,Published,0,04/05/2021 12:36,04/05/2021 12:36,N,,,POD Point,n/a,0,,0,,0,,,0,,0,,,Retail car park,,1,,,,,,,,,,,,,,,159708,Type 2 Mennekes (IEC62196),7,32,230,Single Phase AC,3,0,In service,,0,159709,Type 2 Mennekes (IEC62196),7,32,230,Single Phase AC,3,0,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
95a62165d7784d4c1e8bbb3bdcb18d56,PG-83778,Tesco Superstore - Midsomer Norton,51.292525,-2.498202,,,,,Old Mills,,,Bristol,Somerset,BS39 7SW,gb,,,,,,,*No Owner,http://www.national-charge-point-registry.uk/,3007770001,,POD Point,http://pod-point.com,020 7247 4114,,POD Point,In service,Published,0,04/05/2021 12:36,04/05/2021 12:36,N,,,POD Point,n/a,0,,0,,0,,,0,,0,,,Retail car park,,1,,,,,,,,,,,,,,,159710,Type 2 Mennekes (IEC62196),7,32,230,Single Phase AC,3,0,In service,,0,159711,Type 2 Mennekes (IEC62196),7,32,230,Single Phase AC,3,0,In service,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
